matchID, Numero, Nome,  Posicao, Nota, Tempo, Chutes, Faltas, Ofens, Defens, yellowCards, redCards, Goals, Assis, Data
38426372, 2, "Henrik Oros", "DEF", 35, 90, 0, 0, 4,	6, 0, 0, 0, 0, "2021-09-26 21:59"
38426372, 3, "Hector Honceriu", "DEF", 40, 90, 0, 0, 1,	6, 0, 0, 0, 0, "2021-09-26 21:59"
38426372, 4, "Gustav Hamp", "DEF", 34, 90, 0, 0, 4,	6, 0, 0, 0, 0, "2021-09-26 21:59"
38426372, 5, "Štefan Sauter", "DEF", 39, 90, 0, 1, 10, 7, 0, 0, 0, 0, "2021-09-26 21:59"
38426372, 6, "Dan Thystrup", "DEF", 38, 90, 0, 0, 2, 2, 0, 0, 0, 0, "2021-09-26 21:59"
38426372, 7, "Artur Szymkiewicz", "MID", 46, 90, 2, 0, 19, 10, 0, 0, 0, 2, "2021-09-26 21:59"
38426372, 8, "Gligor-Bogdan Vînătoru", "MID", 35, 90, 5, 0, 13,	24, 0, 0, 1, 0, "2021-09-26 21:59"
38426372, 9, "Sică Mergiu", "ATT", 44, 90, 10, 0, 12, 8, 0, 0, 2, 0, "2021-09-26 21:59"
38426372, 10, "Günther Ketels", "MID", 51, 90, 0, 0, 15, 10, 0, 0, 0, 0, "2021-09-26 21:59"
38426372, 11, "Ilario Bartolozzi", "MID", 48, 90, 0, 0, 17,	21, 0, 0, 0, 1, "2021-09-26 21:59"

38593761, 1, "Rody de Houston", "GK", 52, 90, 0, 0, 17, 0, 0, 0, 0, 0, "2021-09-29 22:00"
38593761, 2, "Joel Sopó", "DEF", 29, 90, 0, 0, 8, 11, 0, 0, 0, 0, "2021-09-29 22:00"
38593761, 3, "Mustapha Bonnet", "DEF", 18, 90, 0, 0, 9,	4, 0, 0, 0, 0, "2021-09-29 22:00"
38593761, 4, "Tazar Trbojević", "DEF", 35, 90, 0, 0, 2,	9, 0, 0, 0, 0, "2021-09-29 22:00"
38593761, 5, "Nélio Narenti", "DEF", 37, 90, 0, 1, 9, 32, 0, 0, 0, 0, "2021-09-29 22:00"
38593761, 6, "Cezar Adrian Bujor", "DEF", 32, 90, 0, 0, 1, 4, 0, 0, 0, 0, "2021-09-29 22:00"
38593761, 7, "Ferdinando Ionata", "MID", 40, 90, 0, 0, 14, 8, 0, 0, 0, 0, "2021-09-29 22:00"
38593761, 8, "Alim Bent", "ATT", 40, 90, 1, 0, 14, 7, 0, 0, 0, 0, "2021-09-29 22:00"
38593761, 9, "Kristián Hakel", "MID", 37, 90, 0, 1, 5, 6, 0, 0, 0, 0, "2021-09-29 22:00"
38593761, 10, "Günther Ketels", "MID", 52, 46, 0, 0, 4,	7, 0, 0, 0, 0, "2021-09-29 22:00"
38593761, 10, "Ilario Bartolozzi", "MID", 49, -46, 0, 0, 5, 5, 0, 0, 0, 0, "2021-09-29 22:00"
38593761, 11, "Ksawery Maszudziński", "MID", 44, 90, 0, 0, 11, 7, 0, 0, 0, 0, "2021-09-29 22:00"

38426373, 1, "Krastan Apostolov", "GK", 56,	90, 0, 0, 1, 0,	0, 0, 0, 0, "2021-10-03 21:58"
38426373, 2, "Henrik Oros", "DEF", 37, 90, 0, 0, 4,	12, 0, 0, 0, 0, "2021-10-03 21:58"
38426373, 3, "Hector Honceriu", "DEF", 37, 90, 0, 0, 3,	4, 0, 0, 0, 0, "2021-10-03 21:58"
38426373, 4, "Gustav Hamp", "DEF", 33, 90, 0, 0, 5,	3, 0, 0, 0, 0, "2021-10-03 21:58"
38426373, 5, "Štefan Sauter", "DEF", 39, 90, 0, 0, 5, 5, 0, 0, 0, 0, "2021-10-03 21:58"
38426373, 6, "Dan Thystrup", "DEF", 41,	90, 0, 0, 0, 2, 0, 0, 0, 0, "2021-10-03 21:58"
38426373, 7, "Artur Szymkiewicz", "MID", 46, 90, 2, 0, 19, 19, 0, 0, 1, 0, "2021-10-03 21:58"
38426373, 8, "Gligor-Bogdan Vînătoru", "MID", 42, 90, 2, 0, 18, 7, 0, 0, 1, 1, "2021-10-03 21:58"
38426373, 9, "Sică Mergiu", "ATT", 43, 90, 16, 1, 13, 11, 1, 0, 1, 0, "2021-10-03 21:58"
38426373, 10, "Günther Ketels", "MID", 51, 90, 0, 0, 20, 19, 0, 0, 0, 0, "2021-10-03 21:58"
38426373, 11, "Ksawery Maszudziński", "MID", 40, 90, 0, 0, 9, 17, 0, 0, 0, 1, "2021-10-03 21:58"

38598026, 1, "Rody de Houston", "GK", 53, 90, 0, 0, 5, 0, 0, 0, 0, 0, "2021-10-06 22:00"
38598026, 2, "Nélio Narenti", "DEF", 38, 90, 0, 1, 10, 9, 0, 0, 0, 0, "2021-10-06 22:00"
38598026, 3, "Mustapha Bonnet", "DEF", 24, 90, 0, 0, 2,	5, 0, 0, 0, 0, "2021-10-06 22:00"
38598026, 4, "Tazar Trbojević", "DEF", 31, 90, 0, 0, 2,	2, 0, 0, 0, 0, "2021-10-06 22:00"
38598026, 5, "Joel Sopó", "DEF", 28, 90, 0, 0, 5, 5, 0, 0, 0, 0, "2021-10-06 22:00"
38598026, 6, "Christophe Derungs", "DEF", 33, 90, 0, 0, 3, 5, 0, 0, 0, 0, "2021-10-06 22:00"
38598026, 7, "Ferdinando Ionata", "MID", 37, 90, 3, 0, 15, 15, 0, 0, 1, 1, "2021-10-06 22:00"
38598026, 8, "Alim Bent", "ATT", 42, 90, 8, 0, 18, 13, 0, 0, 2, 0, "2021-10-06 22:00"
38598026, 9, "Kristián Hakel", "MID", 36, 90, 0, 0, 11, 11, 0, 0, 0, 0, "2021-10-06 22:00"
38598026, 10, "Ksawery Maszudziński", "MID", 42, 46, 0, 0, 3, 6, 0, 0, 0, 0, "2021-10-06 22:00"
38598026, 10, "Cezar Adrian Bujor", "MID", 46, -46,	0, 1, 7, 10, 0, 0, 0, 0, "2021-10-06 22:00"
38598026, 11, "Günther Ketels", "MID", 49, 90, 0, 0, 17, 18, 0, 0, 0, 0, "2021-10-06 22:00"

38601463, 1, "Krastan Apostolov", "GK", 54,	90, 0, 0, 4, 0,	0, 0, 0, 0, "2021-10-08 22:00"
38601463, 2, "Henrik Oros", "DEF", 36, 90, 0, 0, 7,	11, 0, 0, 0, 0, "2021-10-08 22:00"
38601463, 3, "Hector Honceriu", "DEF", 33, 90, 0, 0, 3,	6, 0, 0, 0, 0, "2021-10-08 22:00"
38601463, 4, "Gustav Hamp", "DEF", 32, 90, 0, 0, 3,	5, 0, 0, 0, 0, "2021-10-08 22:00"
38601463, 5, "Štefan Sauter", "DEF", 40, 90, 0, 0, 6, 10, 0, 0, 0, 0, "2021-10-08 22:00"
38601463, 6, "Dan Thystrup", "MID", 42, 90,	0, 0, 4, 11, 0, 0, 0, 0, "2021-10-08 22:00"
38601463, 7, "Artur Szymkiewicz", "ATT", 52, 90, 4, 0, 12, 2, 0, 0, 0, 0, "2021-10-08 22:00"
38601463, 8, "Kristián Hakel", "ATT", 41, 46, 0, 0, 7, 3, 0, 0, 0, 0, "2021-10-08 22:00"
38601463, 8, "Ferdinando Ionata", "ATT", 45, -46, 0, 0, 11,	1, 0, 0, 0, 0, "2021-10-08 22:00"
38601463, 9, "Alim Bent", "ATT", 45, 90, 5, 1, 6, 9, 1, 0, 2, 0, "2021-10-08 22:00"
38601463, 10, "Ksawery Maszudziński", "MID", 44, 90, 0, 0, 18, 20, 0, 0, 0, 0, "2021-10-08 22:00"
38601463, 11, "Günther Ketels", "MID", 50, 90, 0, 1, 16, 21, 0, 0, 0, 1, "2021-10-08 22:00"

38601462, 1, "Rody de Houston", "GK", 53, 90, 0, 0, 5, 0, 0, 0, 0, 0, "2021-10-09 22:01"
38601462, 2, "Henrik Oros", "DEF", 35, 90, 0, 0, 5,	10, 0, 0, 0, 0, "2021-10-09 22:01"
38601462, 3, "Hector Honceriu", "DEF", 34, 90, 0, 0, 8,	10, 0, 0, 0, 0, "2021-10-09 22:01"
38601462, 4, "Gustav Hamp", "DEF", 32, 90, 0, 0, 6,	5, 0, 0, 0, 0, "2021-10-09 22:01"
38601462, 5, "Štefan Sauter", "DEF", 41, 90, 0, 0, 3, 5, 0, 0, 0, 0, "2021-10-09 22:01"
38601462, 6, "Dan Thystrup", "MID", 43,	90, 0,	1, 8, 15, 1, 0, 0, 0, "2021-10-09 22:01"
38601462, 7, "Artur Szymkiewicz", "ATT", 52, 90, 5, 0, 10, 2, 0, 0, 1, 0, "2021-10-09 22:01"
38601462, 8, "Gligor-Bogdan Vînătoru", "ATT", 44, 90, 0, 1, 14,	3, 0, 0, 0, 0, "2021-10-09 22:01"
38601462, 9, "Alim Bent", "ATT", 43, 90, 5, 0, 9, 13, 0, 0, 0, 0, "2021-10-09 22:01"
38601462, 10, "Ksawery Maszudziński", "MID", 45, 90, 0, 0, 9, 7, 0, 0, 0, 0, "2021-10-09 22:01"
38601462, 11, "Günther Ketels", "MID", 51, 90, 0, 1, 20, 28, 0, 0, 0, 0, "2021-10-09 22:01"

38426367, 1, "Rody de Houston", "GK", 55, 90, 0, 0, 1, 0, 0, 0, 0, 0, "2021-10-10 21:59"
38426367, 2, "Henrik Oros", "DEF", 41, 90, 0, 0, 3,	7, 0, 0, 0, 0, "2021-10-10 21:59"
38426367, 3, "Hector Honceriu", "DEF", 30, 90, 0, 0, 2, 0, 0, 0, 0, 0, "2021-10-10 21:59"
38426367, 4, "Gustav Hamp", "DEF", 32, 90, 0, 0, 1,	2, 0, 0, 0, 0, "2021-10-10 21:59"
38426367, 5, "Nélio Narenti", "DEF", 40, 90, 0, 0, 4, 8, 0, 0, 0, 0, "2021-10-10 21:59"
38426367, 6, "Dan Thystrup", "DEF", 37,	90, 0, 0, 1, 2, 0, 0, 0, 0, "2021-10-10 21:59"
38426367, 7, "Gligor-Bogdan Vînătoru", "MID", 39, 90, 5, 1,	16, 13, 0, 0, 2, 1, "2021-10-10 21:59"
38426367, 8, "Artur Szymkiewicz", "MID", 47, 90, 7, 0, 18, 5, 0, 0, 1, 1, "2021-10-10 21:59"
38426367, 9, "Alim Bent", "ATT", 42, 90, 17, 1,	19,	16, 0, 0, 2, 0, "2021-10-10 21:59"
38426367, 10, "Ksawery Maszudziński", "MID", 44, 90, 0, 1, 18, 25, 0, 0, 0, 1, "2021-10-10 21:59"
38426367, 11, "Günther Ketels", "MID", 53, 90, 0, 0, 16, 21, 0, 0, 0, 1, "2021-10-10 21:59"

38602491, 1, "Rody de Houston", "GK", 54, 90, 0, 0, 2, 0, 0, 0, 0, 0, "2021-10-14 01:30"	 
38602491, 2, "Henrik Oros", "DEF", 36, 90, 0, 1, 9, 7, 0, 0, 0, 0, "2021-10-14 01:30"
38602491, 3, "Hector Honceriu", "DEF", 34, 90, 0, 1, 8,	4, 1, 0, 0, 0, "2021-10-14 01:30"
38602491, 4, "Gustav Hamp", "DEF", 31, 90, 0, 0, 7,	3, 0, 0, 0, 0, "2021-10-14 01:30"
38602491, 5, "Nélio Narenti", "DEF", 37, 90, 0, 0, 8, 7, 0, 0, 0, 0, "2021-10-14 01:30"
38602491, 6, "Dan Thystrup", "DEF", 40,	90, 0, 0, 4, 8, 0, 0, 0, 0, "2021-10-14 01:30"
38602491, 7, "Gligor-Bogdan Vînătoru", "MID", 42, 90, 0, 1,	10, 4, 1, 0, 0, 0, "2021-10-14 01:30"
38602491, 8, "Artur Szymkiewicz", "MID", 48, 90, 1,	1, 14, 8, 0, 0, 0, 0, "2021-10-14 01:30"
38602491, 9, "Alim Bent", "ATT", 46, 90, 8, 0, 9, 13, 0, 0, 2, 0, "2021-10-14 01:30"
38602491, 10, "Ksawery Maszudziński", "MID", 41, 90, 0, 1, 13, 28, 0, 0, 0, 0, "2021-10-14 01:30"
38602491, 11, "Günther Ketels", "MID", 53, 90, 0, 0, 15, 18, 0, 0, 0, 0, "2021-10-14 01:30"

38426361, 1, "Rody de Houston", "GK", 56, 90, 0, 0,	0, 0, 0, 0, 0, 0, "2021-10-17 22:00" 	 	 
38426361, 2, "Štefan Sauter", "DEF", 38, 90, 0, 0, 3, 1, 0, 0, 0, 0, "2021-10-17 22:00"
38426361, 3, "Hector Honceriu", "DEF", 39, 90, 0, 0, 2,	7, 0, 0, 0, 0, "2021-10-17 22:00"
38426361, 4, "Gustav Hamp", "DEF", 30, 90, 0, 0, 0,	2, 0, 0, 0, 0, "2021-10-17 22:00"
38426361, 5, "Nélio Narenti", "DEF", 36, 90, 0, 0, 2, 0, 0, 0, 0, 0, "2021-10-17 22:00"	 
38426361, 6, "Dan Thystrup", "DEF", 44,	90, 0, 0, 2, 2, 0, 0, 0, 0, "2021-10-17 22:00"
38426361, 7, "Artur Szymkiewicz", "MID", 46, 90, 11, 1,	17, 20, 0, 0, 4, 2, "2021-10-17 22:00"
38426361, 8, "Sică Mergiu", "ATT", 38, 90, 14, 0, 22, 24, 0, 0, 5, 1, "2021-10-17 22:00"
38426361, 9, "Kristián Hakel", "MID", 35, 90, 0, 0, 14, 10, 0, 0, 0, 2, "2021-10-17 22:00"
38426361, 10, "Cezar Adrian Bujor", "MID", 48, 90, 1, 0, 18, 16, 0, 0, 0, 0, "2021-10-17 22:00"
38426361, 11, "Günther Ketels", "MID", 53, 90, 0, 0, 17, 17, 0, 0, 0, 0, "2021-10-17 22:00"

38607088, 1, "Rody de Houston", "GK", 55, 90, 0, 0, 3, 0, 0, 0, 0, 0, "2021-10-20 11:30"
38607088, 2, "Joel Sopó", "DEF", 32, 90, 0, 0, 6, 6, 0, 0, 0, 0, "2021-10-20 11:30"
38607088, 3, "Mustapha Bonnet", "DEF", 21, 90, 0, 0, 3, 2, 0, 0, 0, 0, "2021-10-20 11:30"
38607088, 4, "Tazar Trbojević", "DEF", 27, 90, 0, 0, 6, 4, 0, 0, 0, 0, "2021-10-20 11:30"
38607088, 5, "Nélio Narenti", "DEF", 37, 90, 0, 0, 6, 8, 0, 0, 0, 0, "2021-10-20 11:30"
38607088, 6, "Christophe Derungs", "DEF", 32, 90, 0, 0, 3, 2, 0, 0, 0, 0, "2021-10-20 11:30"
38607088, 7, "Ferdinando Ionata", "MID", 38, 90, 5,	1, 15, 19, 1, 0, 1, 0, "2021-10-20 11:30"
38607088, 8, "Alim Bent", "ATT", 40, 90, 6,	1, 12, 13, 0, 0, 1, 0, "2021-10-20 11:30"
38607088, 9, "Kristián Hakel", "MID", 36, 90, 0, 0, 11, 14, 0, 0, 0, 0, "2021-10-20 11:30"
38607088, 10, "Cezar Adrian Bujor", "MID", 46, 90, 0, 0, 18, 18, 0, 0, 0, 0, "2021-10-20 11:30"
38607088, 11, "Günther Ketels", "MID", 54, 46, 0, 0, 8,	11, 0, 0, 0, 0, "2021-10-20 11:30"
38607088, 11, "Ksawery Maszudziński", "MID", 46, -46, 0, 0, 8, 3, 0, 0, 0, 1, "2021-10-20 11:30"

38426355, 1, "Rody de Houston", "GK", 25, 90, 0, 0,	0, 0, 0, 0, 0, 0, "2021-10-24 22:00"	 	 	 
38426355, 2, "Nélio Narenti", "DEF", 36, 90, 0, 0, 5, 0, 0, 0, 0, 0, "2021-10-24 22:00"
38426355, 3, "Hector Honceriu", "DEF", 31, 90, 0, 0, 1, 0, 0, 0, 0, 0, "2021-10-24 22:00"
38426355, 4, "Gustav Hamp", "DEF", 24, 90, 0, 0, 0, 0, 0, 0, 0, 0, "2021-10-24 22:00"	 	 
38426355, 5, "Henrik Oros", "DEF", 34, 45, 0, 0, 2,	2, 0, 0, 0, 0, "2021-10-24 22:00"
38426355, 5, "Štefan Sauter", "DEF", 40, -45, 0, 0, 2, 0, 0, 0, 0, 0, "2021-10-24 22:00"
38426355, 6, "Dan Thystrup", "DEF", 43,	90, 0, 0, 1, 0, 0, 0, 0, "2021-10-24 22:00"
38426355, 7, "Gligor-Bogdan Vînătoru", "MID", 35, 90, 6, 0, 17,	24, 0, 0, 1, 0, "2021-10-24 22:00"
38426355, 8, "Artur Szymkiewicz", "MID", 48, 90, 5, 0, 18, 8, 0, 0, 1, 1, "2021-10-24 22:00"
38426355, 9, "Sică Mergiu", "ATT", 46, 18, 4, 0, 4,	7, 0, 0, 0, 1, "2021-10-24 22:00"
38426355, 9, "Alim Bent", "ATT", 40, -18, 19, 0, 14, 22, 0, 0, 4, 0, "2021-10-24 22:00"
38426355, 10, "Cezar Adrian Bujor", "MID", 48, 90, 0, 0, 15, 15, 0, 0, 0, 0, "2021-10-24 22:00"
38426355, 11, "Günther Ketels", "MID", 52, 90, 0, 0, 19, 21, 0, 0, 0, 1, "2021-10-24 22:00"




